id,perturbation_spread,flip_rate,text_length,n_valid,mean_cosine,mean_jaccard_dist
H00809,0.03760727198226114,0.0,654,5,0.9365830302238465,0.8029422883646781
H00810,0.034241348099029546,0.0,1472,2,0.8567409813404083,0.742711493090664
H00811,0.40279529780517853,0.4,1048,5,0.9004142642021179,0.822757901075977
H00812,0.0017042357161302136,0.0,3254,5,0.85949627161026,0.7005692119460059
H00813,0.008280160573077355,0.0,3057,5,0.8903602719306946,0.7661311947557504
H00814,0.0034230562876126783,0.0,2187,5,0.8840935111045838,0.6653424810618277
H00815,0.0068261964492412446,0.0,2350,5,0.8745879888534546,0.6895856113914455
H00816,0.09212867041453437,0.0,763,5,0.9010594487190247,0.7299823601066582
H00817,0.09410110209214263,0.0,246,5,0.8814273595809936,0.7622536474556773
H00818,0.007813325759854762,0.0,3496,5,0.9029755353927612,0.7416966772186531
H00819,0.11947747553979367,0.0,383,5,0.9140315413475036,0.8344548275639558
H00820,0.0746103232601102,0.0,1510,5,0.8936204791069031,0.8211367426007085
H00821,nan,nan,4315,0,nan,nan
H00822,0.125804306256457,0.0,404,1,0.8784444332122803,0.75
H00823,0.0005368399780190913,0.0,503,5,0.8339732766151429,0.8092480870611543
H00824,0.0011722668589687205,0.0,3786,3,0.8190062840779623,0.7491579936586378
H00825,0.007020309487245373,0.0,2828,5,0.867319118976593,0.7575379865357068
H00826,0.009953560296358051,0.0,2824,5,0.8954432606697083,0.7209393636591235
H00827,0.000349812885166087,0.0,1367,5,0.8810835719108582,0.7922158856074907
H00828,nan,nan,4621,0,nan,nan
H00829,0.015023009613870118,0.0,2276,3,0.8302525281906128,0.7742432547031962
H00830,0.1306958135914701,0.0,845,5,0.9325131058692933,0.8004162488195922
H00831,0.3379847887073915,0.3333333333333333,274,3,0.9198869665463766,0.6630798114669082
H00832,0.00778209977170194,0.0,2103,5,0.9110509872436523,0.7371781090007655
H00833,nan,nan,5907,0,nan,nan
H00834,0.10758355672469097,0.0,1497,5,0.8999311089515686,0.7221200091083422
H00835,nan,nan,5829,0,nan,nan
H00836,0.3427175967411148,0.25,451,4,0.8394045233726501,0.8105375159772648
H00837,0.005681621978885271,0.0,1446,5,0.8906667351722717,0.7741322939906767
H00838,0.011780229572013152,0.0,2728,5,0.8594380497932435,0.7644724236945053
H00839,0.10279734060162278,0.0,881,5,0.9047959566116333,0.7414254072661359
H00840,0.045619663891997,0.0,2332,5,0.9221182942390442,0.7168992735734843
H00841,0.39958193224188476,1.0,1384,1,0.8026334047317505,0.7795918367346939
H00842,0.38050132793944386,0.25,291,4,0.8780381828546524,0.7769595074230806
H00843,0.07341062596296861,0.0,1749,4,0.8426046967506409,0.7017671481957196
H00844,0.024867162399157344,0.0,209,5,0.8762171030044555,0.7977691931473444
H00845,0.012748593534077634,0.0,3528,3,0.8329875866572062,0.7551001131628577
H00846,0.0026178535597608213,0.0,3534,5,0.8632376790046692,0.8306076526726297
H00847,nan,nan,5645,0,nan,nan
H00848,0.0020025372624106735,0.0,2432,5,0.8477476835250854,0.7476732932263894
H00849,0.0020500697881637815,0.0,3146,5,0.8870333671569824,0.7322360961808447
H00850,0.0021540057841589744,0.0,3134,5,0.9096276164054871,0.7493606980854253
H00851,0.11414394614856174,0.0,2739,4,0.8963163048028946,0.7821034583083866
H00852,0.035955695603977114,0.0,758,5,0.8955346941947937,0.7868756204404859
H00853,nan,nan,4544,0,nan,nan
H00854,0.41879325951044166,0.6,1386,5,0.9377827882766724,0.7593600638312268
H00855,0.42275857601300365,0.6,1157,5,0.9177912473678589,0.7310702092439401
H00856,0.01961804732036933,0.0,1091,5,0.8908797144889832,0.7557196903890485
H00857,0.4020925278206574,1.0,207,4,0.8474749028682709,0.835024154589372
H00858,0.3633241641896232,0.6,1015,5,0.9322572827339173,0.7483568498875764
H00859,0.006423789814602707,0.0,1346,5,0.917088532447815,0.7079521769523337
H00860,0.39638276504019276,0.4,393,5,0.8708468079566956,0.8455237102657633
H00861,nan,nan,5181,0,nan,nan
H00862,nan,nan,5378,0,nan,nan
H00863,0.10959878231139666,0.0,1195,5,0.9208887100219727,0.7297780838733485
H00864,0.7000376002627481,1.0,4729,1,0.8355790376663208,0.8969555035128806
H00865,0.14537433113491127,0.0,2390,5,0.8630718469619751,0.8113501595778331
H00866,0.0014232974503724874,0.0,1615,4,0.8327768743038177,0.6745889992492057
H00867,nan,nan,4117,0,nan,nan
H00868,0.0036532081038981802,0.0,4032,5,0.933345103263855,0.7165264282319523
H00869,0.0155251431059573,0.0,1099,2,0.8228475451469421,0.8235641048906632
H00870,0.14011865683538963,0.0,2401,5,0.8843865871429444,0.6966540337729403
H00871,0.4931513485711322,0.8,2502,5,0.866425895690918,0.7544668997628404
H00872,0.44200415394384285,0.5,809,4,0.9064207822084427,0.757871974935334
H00873,1.2358274735866418e-05,0.0,844,5,0.8855286359786987,0.7913177513953956
H00874,nan,nan,4149,0,nan,nan
H00875,0.006042363555342974,0.0,2103,5,0.9573375344276428,0.6409275046688281
H00876,0.5124963552021159,0.6,1185,5,0.948660159111023,0.6082308774005407
H00877,0.37498356388745313,0.2,1220,5,0.9636727452278138,0.5938907642672718
H00878,2.956383534967016e-06,0.0,1074,5,0.9800156116485595,0.406126509338766
H00879,0.05473092489124481,0.0,1024,5,0.9143025398254394,0.585218303072464
H00880,0.39500979815486975,1.0,1442,5,0.9470948696136474,0.5137449396623853
H00881,0.3850445858149217,1.0,1150,5,0.9705250859260559,0.5447151682400369
H00882,0.40279630278866807,1.0,1285,5,0.9742339491844177,0.45793565564828453
H00883,0.04390027760533424,0.0,1048,5,0.9674653053283692,0.5159844720496893
H00884,0.4772959479496116,0.8,1402,5,0.9689088702201843,0.5293929259565097
H00885,0.344201444334221,1.0,1219,5,0.968606460094452,0.5782608231240154
H00886,0.005587175821765262,0.0,1116,5,0.9619675397872924,0.6182491649461808
H00887,0.41287648626065115,0.4,1176,5,0.9719078660011291,0.5292942119031777
H00888,0.3404817379083483,0.4,1008,5,0.9678957104682923,0.5733792602525422
H00889,0.10550235755841644,0.0,1071,5,0.9136282086372376,0.7511898469051652
H00890,0.0023116553017271608,0.0,1084,5,0.8925993800163269,0.6902534802226826
H00891,0.3855772832125627,0.2,1309,5,0.9583757638931274,0.6150231027062392
H00892,0.38671704323260025,0.2,1385,5,0.9657522559165954,0.6074731250186455
H00893,nan,nan,1004,0,nan,nan
H00894,0.40303410357826336,1.0,1446,5,0.9774202466011047,0.4699013851684434
H00895,0.3682130743921087,0.2,1258,5,0.9424565553665161,0.5521759977519557
H00896,nan,nan,1311,0,nan,nan
H00897,0.30326767140594657,0.4,1083,5,0.953231132030487,0.5304746657954206
H00898,0.4910379081126773,0.8,1231,5,0.9435078382492066,0.5237489740514161
H00899,0.32511941082415946,1.0,1066,5,0.9661977410316467,0.5518658473050025
H00900,0.39375202638190104,1.0,1063,5,0.9521910190582276,0.5906409802391206
H00901,0.42921798343979933,0.4,1186,5,0.9620376706123352,0.5687719038250822
H00902,0.42817752682585514,0.4,1074,5,0.90680832862854,0.7720265270885166
H00903,0.3542261389600489,0.2,1010,5,0.9634340763092041,0.6346505888317064
H00904,0.43082215616919967,0.8,1513,5,0.9452771544456482,0.6079385498348951
H00905,0.40360683251889506,0.6,1630,5,0.971679937839508,0.6530019827115637
H00906,0.028102563376618712,0.0,1007,5,0.9149357914924622,0.5489928421532031
H00907,0.13713078727114514,0.0,1169,5,0.9559616088867188,0.5131922843817488
H00908,0.5340974404878401,0.6,1083,5,0.9564953804016113,0.4862954138931692
H00909,0.46207115410581395,0.4,1342,5,0.9393621921539307,0.34752030370351933
H00910,0.396232722123274,1.0,1862,5,0.9532465219497681,0.6717991018358481
H00911,0.5026462102167906,0.4,1171,5,0.9440825819969177,0.7081749298774787
H00912,0.1250162892562442,0.0,1387,5,0.9620290398597717,0.6096034557058899
H00913,0.03180558283754096,0.0,1514,5,0.9640241384506225,0.5118778085786577
H00914,0.2594207769884971,1.0,1064,5,0.9336408853530884,0.4851804824959188
H00915,0.0002718002954678844,0.0,1465,5,0.9460801005363464,0.37047675851403283
H00916,0.3490491849668695,0.6,1625,5,0.8783541560173035,0.5487308997345257
H00917,0.10573654978595516,0.0,1093,5,0.9730029940605164,0.4297559673031371
H00918,0.008058235748351851,0.0,1048,5,0.9797379970550537,0.5351426662942981
H00919,0.05913925412394474,0.0,1070,5,0.971688163280487,0.596187010082286
H00920,0.4842458033730134,0.8,1408,5,0.9650966167449951,0.49499819740182094
H00921,0.43821621257215326,0.4,1120,5,0.9678763270378112,0.520755806911119
H00922,0.29975312837061735,1.0,1599,5,0.9678249359130859,0.5038556460754329
H00923,0.24448677276885203,0.2,1145,5,0.952445673942566,0.6288089975964305
H00924,5.500567111032776e-05,0.0,1079,5,0.9727277517318725,0.5005808070140498
H00925,0.36737165917572456,1.0,1055,5,0.9667113184928894,0.457290162388008
H00926,0.046102869100199916,0.0,1363,5,0.9569449901580811,0.6418498578938735
H00927,0.010054747010815867,0.0,1086,5,0.9225498557090759,0.5982710578148535
H00928,0.05137964603150422,0.0,1168,5,0.9054973125457764,0.7604743832214911
H00929,0.3997926290320657,0.2,1164,5,0.9608425021171569,0.6667963364588456
H00930,0.36884072401727575,0.8,1100,5,0.9886034369468689,0.6139644433844941
H00931,0.10472939178591557,0.0,1149,5,0.9594608902931213,0.6557845842653497
H00932,0.38020093123751886,0.2,1193,5,0.9475634932518006,0.6910301541835777
H00933,0.40713567187991634,1.0,1022,5,0.9471625804901123,0.48996084402140305
H00934,0.11054516953527399,0.0,1034,5,0.9511474132537842,0.6045979422657949
H00935,0.37169174949000977,1.0,1578,5,0.9625806689262391,0.6652032554620196
H00936,0.4466563017117129,0.4,1590,5,0.9785292625427247,0.5144236983699095
H00937,0.07776441826766323,0.0,1274,2,0.9228377342224121,0.6144669235709698
H00938,0.3771685235017753,0.4,1515,5,0.962403392791748,0.6311808430243839
H00939,0.006278872850666318,0.0,1143,5,0.9542715668678283,0.6570264117537795
H00940,0.3964651151850648,1.0,1115,5,0.9205642461776733,0.6475167785234899
H00941,0.018550398500408207,0.0,1232,5,0.9724697828292846,0.4951612329688581
H00942,0.1303471596017889,0.0,1347,5,0.9626898884773254,0.5538069239306754
H00943,0.40003560186494236,1.0,1051,5,0.9535334706306458,0.4554097702641478
H00944,0.0032746186479770743,0.0,1271,5,0.9452819705009461,0.45718530420675113
H00945,0.38743417489204623,1.0,1018,5,0.9329123377799988,0.6278062504989089
H00946,0.4531541620954117,0.8,1612,5,0.9456416845321656,0.6020938708302086
H00947,0.46302804557172006,0.6,1120,5,0.9749637484550476,0.5140083167547526
H00948,0.40424773075629294,0.8,1078,5,0.9443778157234192,0.5446634876446421
H00949,0.00666134987054956,0.0,1385,5,0.9436637163162231,0.5750699300699301
H00950,0.4020463098585261,1.0,1016,5,0.9540127277374267,0.716532796598513
H00951,0.09251701009797907,0.0,1221,5,0.9743185400962829,0.6222486443078351
H00952,0.5199470587416911,0.6,1144,5,0.9371904253959655,0.45525716660097276
H00953,0.017922176188927164,0.0,1519,5,0.9485215067863464,0.5411886434021778
H00954,0.3100380596146248,0.2,1056,5,0.9692214965820313,0.5424475785769951
H00955,0.37606084751917596,1.0,1011,5,0.9757082462310791,0.6285190253011422
H00956,0.2576504090873986,0.2,1328,5,0.9648682951927186,0.49944961785806186
H00957,0.5200789574238023,0.6,1002,5,0.9738674640655518,0.5272222551627274
H00958,0.3958084805550957,0.6,1013,5,0.8879311203956604,0.7031143933797532
H00959,0.3424838400404087,1.0,1224,5,0.9246962785720825,0.5753664037514149
H00960,0.006376135481012913,0.0,1322,5,0.9646772503852844,0.6384166618927966
H00961,0.033402312645186776,0.0,1379,5,0.9785506367683411,0.585057565056049
H00962,0.4006138140589373,1.0,1091,5,0.9703572630882263,0.5342032125043175
H00963,0.26323136555271154,0.2,1171,5,0.9744656085968018,0.5717605500746389
H00964,0.5280377836001353,0.6,1007,5,0.9621396899223328,0.6209032981933784
H00965,0.31352791385316325,0.2,1933,5,0.9645487308502197,0.7120871390854958
H00966,0.38192433228177525,0.2,1054,5,0.9647201657295227,0.6575675852365376
H00967,0.37911032027210084,1.0,1506,5,0.938881516456604,0.6478252540121417
H00968,0.31551992455157857,1.0,1234,5,0.9633627653121948,0.6242721086658288
H00969,0.3416403681025909,1.0,1026,5,0.9526317238807678,0.515750070696379
H00970,0.4031011451779758,1.0,1030,5,0.9545133352279663,0.5966213564866312
H00971,0.4876940254707124,0.8,1076,5,0.978431510925293,0.49702146133801745
H00972,0.40177095457656115,1.0,1125,5,0.9621873617172241,0.6314730456474681
H00973,0.3013145885183411,0.2,1029,5,0.9633476734161377,0.6638245078172483
H00974,0.3629731956075395,0.2,1003,5,0.9687583088874817,0.6518582851060863
H00975,0.07247007641057922,0.0,1015,5,0.9236363887786865,0.6033410846774212
H00976,0.07684737559407105,0.0,1413,5,0.9410940885543824,0.6092879908689038
H00977,0.09825797244422764,0.0,1113,5,0.9661670207977295,0.6822756248144992
H00978,0.08322552144627889,0.0,1004,5,0.9717719674110412,0.5452168561308433
H00979,0.4745855249005904,0.4,1701,5,0.9543472051620483,0.5945394436674556
H00980,0.3796494097745206,1.0,1135,5,0.9648233532905579,0.6125367198919978
H00981,0.11622339221958503,0.0,1299,5,0.950765335559845,0.5507778688149931
H00982,0.12691374573273226,0.0,1222,5,0.9806785106658935,0.583329109355905
H00983,0.40617994978446853,0.4,1284,5,0.909771740436554,0.5971908711648921
H00984,0.32712275815578556,0.2,1122,5,0.962032926082611,0.5530548520222132
H00985,0.4210917564566666,0.8,1236,5,0.9627859950065613,0.5448169946204479
H00986,0.06915758147177094,0.0,1046,5,0.9698274493217468,0.5345388209983544
H00987,0.12565686183996386,0.0,1069,5,0.9596441626548767,0.7002352266207689
H00988,0.48249036794090466,0.8,1094,5,0.9191630959510804,0.539524530451861
H00989,0.2582257133987989,1.0,1493,5,0.9507426977157593,0.6202634593931946
H00990,0.44289995048652214,0.5,1637,4,0.9279795587062836,0.543472362445022
H00991,0.43313112156474415,0.6,1045,5,0.9600950479507446,0.552824809712129
H00992,0.10643033873006959,0.0,1535,5,0.961792242527008,0.5537553388424763
H00993,0.42701377415634234,0.4,1540,5,0.9686976790428161,0.5726235479571946
H00994,0.08461609731635451,0.0,1071,5,0.9235355377197265,0.7259216481486146
H00995,0.40771533273800126,0.6,1534,5,0.9664920091629028,0.4755259708922249
H00996,0.40247320454102764,0.6,1146,5,0.9495687365531922,0.6485421845648125
H00997,0.4715847461142465,0.6,1488,5,0.9302069902420044,0.587292920958053
H00998,0.32992892383848876,1.0,1059,5,0.973845648765564,0.5963176946654942
H00999,0.3412797813480722,0.2,1088,5,0.9687338590621948,0.6283742416709804
