location_id,observed_at,cape,temperature_2m,dewpoint_2m,relative_humidity_2m,pressure_msl,precipitation,event_observed,u_10m,v_10m,u_80m,v_80m
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-25 09:00:00+00:00,0.0,8.7,5.6,81.0,1014.9,0.0,0,2.4988515017056985,0.39577919655178423,5.399177553844513,-0.09424299476133079
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-25 10:00:00+00:00,0.0,8.4,4.4,76.0,1015.3,0.0,0,2.7,1.6532731788489269e-16,5.698610460460206,-0.5989480945236549
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-25 11:00:00+00:00,0.0,8.6,3.0,68.0,1015.6,0.0,0,3.3979288118649253,-0.11865828878850325,6.196223127518394,-0.21637687955550594
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-25 12:00:00+00:00,0.0,9.4,2.2,61.0,1016.4,0.0,0,4.2995010566198415,-0.30065040183718017,5.599158270923379,-0.5884952481968895
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-25 13:00:00+00:00,0.0,10.0,2.1,58.0,1016.6,0.0,0,5.700064878993626,-1.3159636679116105,7.907910169149371,-1.9716634491372926
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-25 14:00:00+00:00,0.0,9.5,3.2,65.0,1017.0,0.0,0,4.508007887239028,-1.4647405533372504,6.406840435056501,-2.5885315605039523
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-25 15:00:00+00:00,0.0,8.2,3.8,74.0,1017.5,0.4,0,4.810042218698321,-0.761835844745924,7.002710334819526,-1.1091203571352364
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-25 16:00:00+00:00,10.0,7.6,5.4,86.0,1017.9,0.0,0,3.6,2.2043642384652358e-16,5.697214910421189,-0.6995300311455459
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-25 17:00:00+00:00,30.0,6.9,5.1,88.0,1018.1,0.0,0,2.798294315653468,-0.09771859076700266,4.403180565565515,-0.3852283829446494
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-25 18:00:00+00:00,10.0,6.9,4.7,86.0,1017.2,0.7,0,4.396790225212573,-0.6179285682626903,6.203883799389237,-1.2059128507797632
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-25 19:00:00+00:00,10.0,6.4,5.2,92.0,1017.6,0.4,0,4.703773326522459,-0.6610722295603104,6.606350944602779,-1.2841445388841466
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-25 20:00:00+00:00,20.0,6.6,5.2,91.0,1017.3,1.8,0,4.404621767878151,-1.180214845667495,6.094991963884021,-1.6331481745969065
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-25 21:00:00+00:00,10.0,6.0,5.0,93.0,1016.5,1.8,0,3.9046414808903838,-0.20463358890991043,6.494141967191456,-0.4541146440742559
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-25 22:00:00+00:00,10.0,5.9,5.0,94.0,1016.3,2.2,0,3.1,1.8982025386783975e-16,5.402585783022245,-0.2831375232743262
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-25 23:00:00+00:00,10.0,5.7,4.8,94.0,1016.4,2.5,0,4.0943810924937525,0.21457742059607024,6.394385562165473,0.44713899669984275
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-26 00:00:00+00:00,10.0,5.6,4.7,94.0,1016.7,2.2,0,3.6968267171115468,0.9217224222347339,5.994978755913585,0.7360908341670909
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-26 01:00:00+00:00,10.0,5.4,4.8,96.0,1018.0,2.2,0,1.5041230066665017,1.7925439968984085,2.5968166792225307,2.50771671735698
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-26 02:00:00+00:00,20.0,5.2,4.6,96.0,1018.5,1.4,0,0.9987078177074543,1.8017165967071553,1.8928022399584519,2.7032017461536726
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-26 03:00:00+00:00,10.0,5.4,4.8,96.0,1018.5,1.1,0,1.3128565917239599,3.0928963076001996,2.879353710482251,4.112143262330738
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-26 04:00:00+00:00,10.0,5.4,4.7,95.0,1018.1,1.1,0,0.9764937022248338,3.005338591492685,2.4288961974341485,4.381844732768372
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-26 05:00:00+00:00,10.0,5.4,4.8,96.0,1017.9,0.7,0,1.6913559329549963,1.8137571800155428,3.1063453704955077,2.7969659345800273
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-26 06:00:00+00:00,10.0,5.6,5.0,96.0,1017.5,0.4,0,2.0138252513594797,2.486867076662307,3.336885196265068,4.271018284548433
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-26 07:00:00+00:00,10.0,5.7,5.1,96.0,1017.2,0.4,0,1.4999999999999998,2.598076211353316,2.691989862304681,4.308084328474644
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-26 08:00:00+00:00,0.0,5.6,4.9,95.0,1017.2,0.0,0,1.491842463944669,3.199266488239374,2.742102618426862,5.381679406097742
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-26 09:00:00+00:00,10.0,5.8,4.9,94.0,1017.3,0.0,0,1.6060140217829288,2.293625724009177,2.879353710482251,4.112143262330738
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-26 10:00:00+00:00,0.0,5.7,4.8,94.0,1017.5,0.0,0,0.3938598757169852,2.8024586345386444,0.7306587800403436,5.198907360893244
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-26 11:00:00+00:00,20.0,5.9,5.0,94.0,1018.0,0.0,0,1.1157122109954465,2.392652557776756,1.6148180461074972,4.689772134972611
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-26 12:00:00+00:00,10.0,6.1,4.9,92.0,1018.9,0.0,0,0.18369920641273285,3.505189666988554,0.3765128086698833,4.303561095756341
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-26 13:00:00+00:00,20.0,6.5,4.8,89.0,1019.4,0.0,0,2.306265789923871,2.388208137124322,2.9843225043605077,3.3144259216291783
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-26 14:00:00+00:00,10.0,7.7,5.5,86.0,1019.7,0.0,0,2.2199958267788653,3.291279163043516,2.7661785592973294,4.426811061936544
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-26 15:00:00+00:00,0.0,8.9,4.3,73.0,1019.9,0.0,0,2.37933749640709,3.8077359517423526,2.99934303555994,4.799952224245371
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-26 16:00:00+00:00,10.0,10.4,4.9,69.0,1020.2,0.0,0,2.6975242512699418,2.6049688892212397,3.299976915822252,3.796189188520543
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-26 17:00:00+00:00,10.0,11.8,5.6,66.0,1020.1,0.0,0,2.9985501766385987,2.7961932762562434,3.6280064303175052,4.17354397863193
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-26 18:00:00+00:00,0.0,13.2,5.1,58.0,1019.9,0.0,0,3.699463579721482,1.4946803077294888,4.295898910553721,2.0032105606509156
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-26 19:00:00+00:00,0.0,14.4,5.4,55.0,1019.7,0.0,0,2.9928256369237007,2.018686381529396,3.5811233251269603,2.3256086795141653
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-26 20:00:00+00:00,0.0,14.6,5.1,53.0,1019.7,0.0,0,3.5071234916537977,1.4886855995441328,4.214331209720423,1.9651749170942525
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-26 21:00:00+00:00,0.0,14.8,5.0,52.0,1019.8,0.0,0,2.6046953989338344,1.3849411102183782,3.1962702861493155,1.699487057284925
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-26 22:00:00+00:00,0.0,15.0,4.6,50.0,1020.2,0.0,0,2.298646861724443,0.48859247342173473,2.706314747863416,0.9850180127779262
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-26 23:00:00+00:00,0.0,13.6,4.4,54.0,1020.5,0.0,0,2.1083977465248527,-1.5887916611214077,2.6049688892212393,-2.697524251269942
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-27 00:00:00+00:00,0.0,10.2,5.4,72.0,1021.0,0.0,0,1.5041230066665023,-1.7925439968984083,2.478107609318374,-3.8159510841516786
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-27 01:00:00+00:00,0.0,9.1,6.2,82.0,1022.0,0.0,0,0.6083472696509928,-1.1939487424124129,3.299976915822252,-3.796189188520543
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-27 02:00:00+00:00,0.0,8.1,5.4,83.0,1022.5,0.0,0,-0.9947468306649223,-0.8055301005437925,0.3146306744356377,-2.9935109050585025
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-27 03:00:00+00:00,0.0,7.2,5.3,88.0,1022.6,0.0,0,-1.0958141679009201,0.09587131702242369,-0.2973137178693961,-1.3987510690493419
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-27 04:00:00+00:00,0.0,6.7,4.9,88.0,1022.6,0.0,0,-1.8973961160336903,-0.09943831686159418,-2.2989034665679826,-0.615989327343999
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-27 05:00:00+00:00,0.0,6.4,4.1,85.0,1022.7,0.0,0,-2.5,-4.592425496802574e-16,-3.7990736403068044,-0.3992987296824358
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-27 06:00:00+00:00,0.0,6.6,3.4,80.0,1022.5,0.0,0,-1.609300261136488,0.8920497012532607,-3.5946730895319003,0.5051983564850376
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-27 07:00:00+00:00,0.0,6.1,3.8,85.0,1022.4,0.0,0,-0.99936549403257,0.6997632523482762,-2.9932338861643006,0.9151234357821659
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-27 08:00:00+00:00,0.0,5.7,3.5,86.0,1022.8,0.0,0,-0.602489887763034,0.09542502367454071,-3.0010597995385244,0.6928492473791039
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-27 09:00:00+00:00,0.0,5.1,3.1,87.0,1022.9,0.0,0,-0.6025945476447637,1.0028857418214712,-3.374634950854333,4.021733326374633
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-27 10:00:00+00:00,0.0,5.2,2.7,84.0,1022.7,0.0,0,-0.5084693597082927,0.997927307090972,-3.2252095226496964,3.5819580588010407
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-27 11:00:00+00:00,0.0,6.5,4.7,88.0,1022.8,0.0,0,-0.4011695199089071,1.4971850307480559,-2.456689324177833,5.51781456416131
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-27 12:00:00+00:00,0.0,9.8,6.3,79.0,1023.6,0.0,0,-0.4011695199089071,1.4971850307480559,-0.8806984339686009,2.7105110714411875
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-27 13:00:00+00:00,0.0,12.5,6.3,66.0,1023.8,0.0,0,0.09420472123729891,1.797533162558233,-0.08724874175625205,2.4984770675477392
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-27 14:00:00+00:00,0.0,14.8,5.9,55.0,1024.4,0.0,0,1.1127382865210294,1.589154965920644,1.2861436779827178,1.9067864168765958
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-27 15:00:00+00:00,0.0,17.1,5.7,47.0,1024.7,0.0,0,2.0872638454873647,1.5164859509145807,2.4917723426748384,1.8103785770608174
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-27 16:00:00+00:00,0.0,18.7,2.1,33.0,1024.5,0.0,0,3.209854325201582,1.7792513063040571,4.10570630679401,2.183042766954393
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-27 17:00:00+00:00,0.0,19.6,4.1,36.0,1024.4,0.0,0,2.291924818062876,1.1178464243121475,2.8004910619432484,1.3058904287787612
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-27 18:00:00+00:00,0.0,20.4,3.2,32.0,1024.0,0.0,0,1.3022755533022625,1.092738936467117,1.6075314058745043,1.3974057317497803
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-27 19:00:00+00:00,0.0,21.5,2.2,28.0,1023.4,0.0,0,3.691336358017317,1.128554780229764,4.21318036718753,1.368945285081017
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-27 20:00:00+00:00,0.0,20.1,4.2,35.0,1023.3,0.0,0,2.999646967412175,-2.8967254048140187,3.7858881190015348,-3.9204019118456497
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-27 21:00:00+00:00,0.0,18.4,3.5,37.0,1023.7,0.0,0,2.8936089340305946,-3.703650541951593,3.3268645279753986,-4.579036188162202
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-27 22:00:00+00:00,0.0,17.2,3.1,39.0,1023.6,0.0,0,2.2786052151577847,-4.11071262355516,3.237806704464882,-5.1815738675157625
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-27 23:00:00+00:00,0.0,15.0,2.8,44.0,1023.4,0.0,0,2.1196770569328196,-3.392192384625704,2.9305666462382094,-4.877281940995019
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-28 00:00:00+00:00,0.0,13.5,2.7,48.0,1023.9,0.0,0,2.209013618059611,-2.287500565076911,4.373585986058998,-4.223522892390704
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-28 01:00:00+00:00,0.0,12.0,2.2,51.0,1024.8,0.0,0,1.2037753112603697,-0.6949999999999996,4.369691573807078,-3.9344879653900864
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-28 02:00:00+00:00,0.0,11.0,2.5,56.0,1025.1,0.0,0,-0.8917737905728732,-0.8029567276306298,1.7189998555337869,-4.992338079164393
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-28 03:00:00+00:00,0.0,10.1,1.9,57.0,1025.0,0.0,0,0.2042957248827961,-0.4009529358847655,-0.2674367364014416,-5.102996922595873
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-28 04:00:00+00:00,0.0,9.3,3.3,66.0,1024.4,0.0,0,-0.20121526974640921,0.7017210380349728,0.8851688353768916,-2.3059436534480886
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-28 05:00:00+00:00,0.0,8.6,2.8,67.0,1023.5,0.0,0,-1.0012597271166173,-0.1946251752840755,0.682927557568634,-2.1018349010122894
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-28 06:00:00+00:00,0.0,8.4,1.8,63.0,1023.1,0.0,0,-1.5964225293102148,-0.6128091937224642,-3.584870506058167,-3.1162803877049097
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-28 07:00:00+00:00,0.0,7.8,2.2,68.0,1022.5,0.0,0,-2.196940552641805,-0.7138292570061289,-4.1849661340476665,-2.717748784724985
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-28 08:00:00+00:00,0.0,6.8,3.1,77.0,1022.3,0.0,0,0.19798989873223333,0.19798989873223333,-3.1049463240831887,-0.774150065918937
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-28 09:00:00+00:00,0.0,6.6,2.1,73.0,1022.3,0.0,0,0.4030508652763321,-0.403050865276332,-2.5041310664980543,-0.5781242096637337
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-28 10:00:00+00:00,0.0,6.0,2.4,78.0,1022.0,0.0,0,-1.2975135871193317,-0.8107764742768037,-1.9988091961285528,-0.49835910493531566
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-28 11:00:00+00:00,0.0,7.0,4.7,85.0,1021.9,0.0,0,-0.7929958065276473,-0.40405154476819677,-1.596102480415719,-0.11161035799060093
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-28 12:00:00+00:00,0.0,11.3,5.6,68.0,1022.0,0.0,0,0.29698484809834996,0.29698484809834996,-0.7017210380349727,0.20121526974640955
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-28 13:00:00+00:00,0.0,13.6,3.6,51.0,1021.8,0.0,0,6.123233995736766e-17,-0.5,-0.2987220834478314,-0.49715703440722514
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-28 14:00:00+00:00,0.0,16.0,3.1,42.0,1021.8,0.0,0,-0.39917112773945135,-1.6009879483553942,-0.4139099399927116,-1.792840919204833
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-28 15:00:00+00:00,0.0,18.1,3.9,39.0,1021.7,0.0,0,0.08375879208600275,-2.39853798484583,3.5514757175273243e-16,-2.9
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-28 16:00:00+00:00,0.0,19.1,4.5,38.0,1021.6,0.0,0,-1.774996699310937,-3.8064927055539304,-1.9329700220261061,-4.784268689564623
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-28 17:00:00+00:00,0.0,19.1,6.2,43.0,1020.9,0.0,0,0.49267277739863125,-3.5055489633451593,0.7762073541711783,-4.402090655964569
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-28 18:00:00+00:00,0.0,18.0,4.9,42.0,1020.5,0.0,0,1.412266857177989,-3.4954831317167883,1.3967568145747626,-4.298775453654094
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-28 19:00:00+00:00,0.0,17.1,3.7,41.0,1020.3,0.0,0,2.3057772741312044,-3.292991218041747,2.2786052151577847,-4.11071262355516
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-28 20:00:00+00:00,0.0,16.6,4.3,44.0,1019.2,0.0,0,2.890644219470268,-3.210385646062343,3.5820822982881695,-4.1207143080163355
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-28 21:00:00+00:00,0.0,15.1,2.3,42.0,1018.6,0.0,0,2.190034960853434,-2.7044679458702587,3.104664154785986,-3.699994660264663
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-28 22:00:00+00:00,0.0,14.8,2.7,44.0,1018.6,0.0,0,1.604719843015376,-2.8949912306314,1.6920244351953297,-3.800349103793219
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-28 23:00:00+00:00,0.0,14.6,3.7,48.0,1018.3,0.0,0,0.8953124247571806,-2.6001760828981215,1.0973927512346893,-4.095525503465649
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-29 00:00:00+00:00,0.0,13.8,2.6,47.0,1018.2,0.0,0,0.912520904476489,-1.790923113618619,1.4191370801993888,-3.696978488928919
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-29 01:00:00+00:00,0.0,13.0,1.6,46.0,1018.5,0.0,0,-0.6110568628705199,-1.998676939962744,0.3076260492115936,-4.399257461645825
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-29 02:00:00+00:00,0.0,11.9,3.6,57.0,1018.0,0.0,0,1.5045375578801203,-1.9965887751182323,1.2192863538223253,-4.8902904604310224
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-29 03:00:00+00:00,0.0,11.7,4.2,60.0,1018.0,0.0,0,0.7990306627407987,-0.7990306627407986,2.6949967773349894,-2.1055622456137515
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-29 04:00:00+00:00,0.0,11.0,5.1,67.0,1018.6,0.0,0,1.3974057317497803,-1.6075314058745043,3.002671976725617,-4.997285363093314
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-29 05:00:00+00:00,0.0,11.6,4.6,62.0,1018.5,0.0,0,0.30406657291164607,-0.994556946201557,1.5138919182257782,-4.396661376536824
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-29 06:00:00+00:00,0.0,11.4,3.4,58.0,1017.8,0.0,0,-0.09068341586736287,-1.2968332653377714,1.2439793305215745,-5.3882664582623505
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-29 07:00:00+00:00,0.0,11.6,2.6,54.0,1017.0,0.0,0,2.4492935982947065e-17,-0.2,1.7792513063040574,-3.209854325201582
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-29 08:00:00+00:00,0.0,11.8,3.5,57.0,1016.7,0.0,0,0.6957546151624548,0.5054953169715269,2.5031580054003784,-2.503158005400378
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-29 09:00:00+00:00,0.0,11.0,2.8,57.0,1016.8,0.0,0,0.9945218953682733,-0.10452846326765355,1.3184974717697393,-2.194348289797407
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-29 10:00:00+00:00,0.0,10.5,3.7,63.0,1016.5,0.0,0,0.09899494936611666,-0.09899494936611665,0.20121526974640944,-0.7017210380349728
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-29 11:00:00+00:00,0.0,11.1,6.8,75.0,1016.4,0.0,0,1.1029846833736732,-0.19448595898696197,2.210780007495094,-0.9843026762434366
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-29 12:00:00+00:00,0.0,12.2,6.0,66.0,1016.1,0.0,0,0.7990306627407987,-0.7990306627407986,1.197953265070939,-0.9027225347280725
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-29 13:00:00+00:00,0.0,13.8,5.2,56.0,1015.6,0.0,0,1.2246467991473532e-16,-1.0,-0.09587131702242374,-1.0958141679009201
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-29 14:00:00+00:00,0.0,15.5,4.8,49.0,1015.2,0.0,0,0.4858942773827489,-2.104639339936108,0.5093836425035103,-2.3964616217978243
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-29 15:00:00+00:00,0.0,16.5,6.0,50.0,1015.1,0.0,0,1.8026332621851904,-3.0000855524573926,1.9764752793285998,-3.7172093659360828
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-29 16:00:00+00:00,0.0,16.9,6.9,52.0,1014.8,0.0,0,2.998132752230962,-2.9981327522309615,3.5001785668734104,-3.50017856687341
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-29 17:00:00+00:00,0.0,16.5,8.2,58.0,1014.2,0.0,0,3.6280064303175052,-4.17354397863193,3.863652448636149,-5.12723997450362
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-29 18:00:00+00:00,0.0,15.8,8.3,61.0,1013.5,0.0,0,4.2710182845484335,-3.336885196265068,4.726494214044094,-3.9659995517659477
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-29 19:00:00+00:00,0.0,15.4,8.8,65.0,1013.3,0.0,0,4.404755547934124,-3.6960287556976015,5.403720594395049,-4.697382647572032
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-29 20:00:00+00:00,0.0,14.1,9.1,72.0,1012.2,0.0,0,4.272878414011588,-4.126270720526445,5.546109860611,-5.35581603623887
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-29 21:00:00+00:00,0.0,12.6,8.4,76.0,1011.7,0.0,0,4.587251448018353,-3.212028043565858,6.261791536462093,-4.549457852743742
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-29 22:00:00+00:00,0.0,11.7,8.3,80.0,1011.1,0.0,0,3.2018413612027206,-2.5928000111253295,4.775345166856735,-3.730908540473489
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-29 23:00:00+00:00,0.0,10.8,8.2,84.0,1011.0,0.0,0,1.6904424529039237,-2.705273426738999,2.9036591463248183,-3.99654395221224
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-30 00:00:00+00:00,0.0,10.5,8.1,85.0,1011.2,0.0,0,2.092828302479718,-2.4075235609106427,3.5668514231268675,-3.824979859468262
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-30 01:00:00+00:00,0.0,10.2,8.9,92.0,1010.9,0.0,0,1.6810658215564733,-2.313788603912349,2.9036591463248183,-3.99654395221224
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-30 02:00:00+00:00,10.0,9.7,8.6,93.0,1011.0,0.0,0,2.2919248180628755,-1.1178464243121475,3.8832815729997474,-2.8213692110038706
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-30 03:00:00+00:00,0.0,9.1,8.4,95.0,1010.9,2.2,0,1.3886656276099008,-1.2071486133425333,1.3871731954102369,-1.9092801067248757
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-30 04:00:00+00:00,10.0,9.7,8.6,93.0,1010.1,1.1,0,1.9894936613298457,-1.6110602010875834,3.098176332247127,-3.208255509510385
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-30 05:00:00+00:00,0.0,9.2,8.3,94.0,1010.0,0.4,0,1.3854524215080462,-2.305780038888682,2.3331224793425465,-3.8829678721805685
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-30 06:00:00+00:00,0.0,9.0,8.2,95.0,1009.1,0.0,0,1.1001708507303551,-1.6941145472497563,2.325608679514166,-3.58112332512696
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-30 07:00:00+00:00,10.0,9.0,8.6,97.0,1008.5,0.0,0,1.0096848195340797,-1.2923376359150238,1.6843047540337188,-3.3056342047388445
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-30 08:00:00+00:00,0.0,9.1,8.5,96.0,1008.0,0.0,0,0.8055301005437919,-0.9947468306649228,0.794522332072515,-1.7038586396289017
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-30 09:00:00+00:00,0.0,9.3,8.5,95.0,1007.6,0.0,0,0.6010407640085654,-0.6010407640085653,1.1030865786510142,-1.103086578651014
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-30 10:00:00+00:00,10.0,9.5,8.7,95.0,1007.6,0.0,0,0.8055301005437919,-0.9947468306649228,0.8126429945337889,-1.5949016782971783
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-30 11:00:00+00:00,10.0,9.4,8.4,94.0,1008.1,0.0,0,2.0818995585505003e-16,-1.7,2.6942229581241775e-16,-2.2
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-30 12:00:00+00:00,10.0,9.7,8.9,95.0,1007.9,0.0,0,-0.09888543819998313,-0.30433808521444916,-0.7017210380349729,-0.2012152697464092
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-30 13:00:00+00:00,0.0,10.3,9.7,96.0,1007.5,0.0,0,-0.49812410837921245,-0.7971652103870405,-0.7018540818712503,-0.898332259111663
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-30 14:00:00+00:00,10.0,10.5,9.5,94.0,1007.6,0.0,0,0.5975146656328029,-0.5013743355555007,0.6995836886238546,-0.2969556576518481
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-30 15:00:00+00:00,10.0,11.5,9.9,90.0,1008.0,0.0,0,-0.39762551842292204,-1.3005744681097282,-0.5079504670360556,-1.1966563094881726
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-30 16:00:00+00:00,30.0,12.6,9.8,83.0,1007.4,0.0,0,-0.9945569462015568,-0.30406657291164657,-1.3005744681097282,-0.3976255184229225
01a0f881-6d6a-42f8-96dc-f91162346a2e,2026-04-30 17:00:00+00:00,40.0,14.0,10.4,79.0,1006.7,0.0,0,-2.295131414311285,0.7016920913345681,-2.8940993221413254,1.1109406435904312
